Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
53554,53.554469,5431.85449,-0.367909342,1
53555,53.555458,5478.96924,-0.266709208,1
53556,53.556446,5524.14209,-0.15272589,1
53557,53.55744,5567.33984,-0.15272589,1
53558,53.558445,5608.55518,-0.15272589,1
53559,53.559446,5647.78174,-0.15272589,1
53560,53.560442,5684.99023,-0.15272589,1
53561,53.561443,5720.1748,-0.15272589,1
53562,53.56244,5753.32959,-0.15272589,1
53563,53.563444,5784.4292,-0.0206331071,1
53564,53.564441,5813.46973,-0.0206331071,1
53565,53.565455,5840.44629,-0.0206331071,1
53566,53.566444,5865.33838,-0.0206331071,1
53567,53.567446,5888.14258,0.0954807177,1
53568,53.568443,5908.8501,0.172179759,1
53569,53.569454,5927.45508,0.172179759,1
53570,53.570444,5943.94922,0.172179759,1
53571,53.571446,5958.33105,0.172179759,1
53572,53.572443,5970.58789,0.172179759,1
53573,53.57344,5980.72021,0.172179759,1
53574,53.574446,5988.72412,0.172179759,1
53575,53.575439,5994.59521,0.222247198,1
53576,53.576456,5998.33154,0.222247198,1
53577,53.577445,5999.93311,0.222247198,1
53578,53.57844,5999.39893,0.222247198,1
53579,53.579445,5996.72852,0.302142024,1
53580,53.580446,5991.92334,0.428908497,1
53581,53.581444,5984.98389,0.428908497,1
53582,53.582446,5975.91699,0.428908497,1
53583,53.583446,5964.72119,0.428908497,1
53584,53.58444,5951.39941,0.428908497,1
53585,53.585445,5935.96191,0.428908497,1
53586,53.586439,5918.41064,0.428908497,1
53587,53.587457,5898.74902,0.469388545,1
53588,53.588446,5876.99072,0.469388545,1
53589,53.589441,5853.14111,0.469388545,1
53590,53.590446,5827.20166,0.469388545,1
53591,53.59144,5799.19385,0.561001301,1
53592,53.592445,5769.12109,0.652613997,1
53593,53.593442,5736.98779,0.652613997,1
53594,53.594439,5702.81934,0.652613997,1
53595,53.595441,5666.62012,0.652613997,1
53596,53.596445,5628.41211,0.652613997,1
53597,53.597543,5588.18457,0.652613997,1
53598,53.59844,5545.97559,0.652613997,1
53599,53.599439,5501.79248,0.718660414,1
53600,53.600444,5455.6416,0.718660414,1
53601,53.601442,5407.55762,0.718660414,1
53602,53.602444,5357.54834,0.718660414,1
53603,53.603439,5305.62158,0.77405417,1
53604,53.604443,5251.81641,0.824121594,1
53605,53.605445,5196.14209,0.824121594,1
53606,53.606442,5138.60596,0.824121594,1
53607,53.607443,5079.25195,0.824121594,1
53608,53.608461,5018.08984,0.824121594,1
53609,53.609444,4955.12891,0.824121594,1
53610,53.610445,4890.42969,0.824121594,1
53611,53.611442,4823.97656,0.904016435,1
53612,53.612443,4755.79248,0.904016435,1
53613,53.613443,4685.9292,0.904016435,1
53614,53.614444,4614.39746,0.904016435,1
53615,53.615441,4541.22363,0.958344936,1
53616,53.616442,4466.41748,1.00202084,1
53617,53.617446,4390.03662,1.00202084,1
53618,53.618439,4312.09277,1.00202084,1
53619,53.619458,4232.59814,1.00202084,1
53620,53.620446,4151.6123,1.00202084,1
53621,53.62144,4069.14917,1.00202084,1
53622,53.622445,3985.21997,1.00202084,1
53623,53.623441,3899.88916,1.05847979,1
53624,53.624453,3813.18774,1.05847979,1
53625,53.625442,3725.09351,1.05847979,1
53626,53.626443,3635.69092,1.05847979,1
53627,53.62744,3544.99414,1.09363353,1
53628,53.628441,3453.01685,1.12346101,1
53629,53.629459,3359.82861,1.12346101,1
53630,53.630439,3265.44458,1.12346101,1
53631,53.631441,3169.87866,1.12346101,1
53632,53.632439,3073.20361,1.12346101,1
53633,53.633443,2975.43457,1.12346101,1
53634,53.634441,2876.58618,1.12346101,1
53635,53.635442,2776.73364,1.16607153,1
53636,53.63644,2675.89282,1.16607153,1
53637,53.637442,2574.12012,1.16607153,1
53638,53.638439,2471.38965,1.16607153,1
53639,53.639441,2367.80005,1.18737686,1
53640,53.640456,2263.36792,1.21187794,1
53641,53.641446,2158.1084,1.21187794,1
53642,53.64244,2052.10205,1.21187794,1
53643,53.643441,1945.36499,1.21187794,1
53644,53.644442,1837.91382,1.21187794,1
53645,53.64544,1729.83008,1.21187794,1
53646,53.646442,1621.13049,1.21187794,1
53647,53.647439,1511.83167,1.21081269,1
53648,53.648441,1402.01672,1.21081269,1
53649,53.649446,1291.70276,1.21081269,1
53650,53.65044,1180.90649,1.21081269,1
53651,53.651457,1069.73474,1.23424852,1
53652,53.652443,958.159729,1.21613896,1
53653,53.653444,846.221008,1.21613896,1
53654,53.654446,734.003601,1.21613896,1
53655,53.655443,621.524963,1.21613896,1
53656,53.656445,508.825073,1.21613896,1
53657,53.657442,395.921204,1.21613896,1
53658,53.658444,282.899231,1.21613896,1
53659,53.659441,169.77652,1.21613896,1
53660,53.660443,56.5705032,1.21613896,1
53661,53.66144,-56.6327744,1.21613896,1
53662,53.66244,-169.815887,1.21613896,1
53663,53.663455,-282.961426,1.20868218,1
53664,53.664443,-395.983337,1.18950737,1
53665,53.665444,-508.841522,1.18950737,1
53666,53.666441,-621.564148,1.18950737,1
53667,53.667442,-734.042725,1.18950737,1
53668,53.668446,-846.259949,1.18950737,1
53669,53.66944,-958.198608,1.18950737,1
53670,53.670445,-1069.77344,1.18950737,1
53671,53.671446,-1180.96753,1.15328836,1
53672,53.672442,-1291.76355,1.15328836,1
53673,53.673446,-1402.07727,1.15328836,1
53674,53.67446,-1511.89197,1.15328836,1
53675,53.675441,-1621.19043,1.12772202,1
53676,53.67646,-1729.88965,1.08617675,1
53677,53.677441,-1837.97314,1.08617675,1
53678,53.678442,-1945.40234,1.08617675,1
53679,53.679439,-2052.13892,1.08617675,1
53680,53.68044,-2158.14526,1.08617675,1
53681,53.681444,-2263.38306,1.08617675,1
53682,53.682445,-2367.83643,1.08617675,1
53683,53.683444,-2471.42554,1.05208826,1
53684,53.684454,-2574.13501,1.05208826,1
53685,53.685443,-2675.94849,1.05208826,1
53686,53.686445,-2776.78882,1.05208826,1
53687,53.687441,-2876.64087,1.00841236,1
53688,53.688442,-2975.48853,0.960475445,1
53689,53.689446,-3073.25708,0.960475445,1
53690,53.690439,-3169.93164,0.960475445,1
53691,53.691444,-3265.49683,0.960475445,1
53692,53.692445,-3359.88037,0.960475445,1
53693,53.693445,-3453.04907,0.960475445,1
53694,53.694446,-3545.02588,0.960475445,1
53695,53.695454,-3635.72217,0.89229852,1
53696,53.696443,-3725.12427,0.89229852,1
53697,53.697445,-3813.20044,0.89229852,1
53698,53.698442,-3899.93652,0.89229852,1
53699,53.699444,-3985.2666,0.806012094,1
53700,53.700441,-4069.17798,0.726117253,1
53701,53.701444,-4151.65771,0.726117253,1
53702,53.702441,-4232.64209,0.726117253,1
53703,53.703446,-4312.12012,0.726117253,1
53704,53.704443,-4390.0791,0.726117253,1
53705,53.705454,-4466.45898,0.726117253,1
53706,53.706443,-4541.24902,0.726117253,1
53707,53.707445,-4614.42285,0.645157158,1
53708,53.708443,-4685.95361,0.645157158,1
53709,53.709445,-4755.81641,0.645157158,1
53710,53.710442,-4824.0,0.645157158,1
53711,53.711444,-4890.45264,0.547152817,1
53712,53.712441,-4955.16406,0.434234798,1
53713,53.713446,-5018.12402,0.434234798,1
53714,53.714443,-5079.28516,0.434234798,1
53715,53.715445,-5138.63818,0.434234798,1
53716,53.71646,-5196.17285,0.434234798,1
53717,53.717442,-5251.84668,0.434234798,1
53718,53.718444,-5305.65088,0.434234798,1
53719,53.719442,-5357.56641,0.33196941,1
53720,53.720443,-5407.58447,0.33196941,1
