Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
18375,18.375723,6500,0.917864859,1
18376,18.376736,6500,0.917864859,1
18377,18.377728,6500,0.986041784,1
18378,18.378742,6500,1.06806719,1
18379,18.379726,6500,1.06806719,1
18380,18.380739,6500,1.06806719,1
18381,18.381727,6500,1.06806719,1
18382,18.38274,6500,1.06806719,1
18383,18.383736,6500,1.06806719,1
18384,18.384742,6500,1.12239575,1
18385,18.385834,6500,1.12239575,1
18386,18.386907,6500,1.12239575,1
18387,18.387652,6500,1.12239575,1
18388,18.388736,6500,1.12239575,1
18389,18.389729,6500,1.20442104,1
18390,18.390742,6500,1.27153277,1
18391,18.39173,6500,1.27153277,1
18392,18.392735,6500,1.27153277,1
18393,18.393727,6500,1.27153277,1
18394,18.394735,6500,1.27153277,1
18395,18.39574,6500,1.27153277,1
18396,18.396724,6500,1.35355806,1
18397,18.397738,6500,1.35355806,1
18398,18.398722,6500,1.35355806,1
18399,18.399735,6500,1.35355806,1
18400,18.400728,6500,1.35355806,1
18401,18.401744,6500,1.41960454,1
18402,18.402721,6500,1.48245513,1
18403,18.403735,6500,1.48245513,1
18404,18.404728,6500,1.48245513,1
18405,18.405769,6500,1.48245513,1
18406,18.406721,6500,1.48245513,1
18407,18.407735,6500,1.48245513,1
18408,18.408728,6500,1.55702364,1
18409,18.409734,6500,1.55702364,1
18410,18.410727,6500,1.55702364,1
18411,18.411744,6500,1.55702364,1
18412,18.412729,6500,1.55702364,1
18413,18.413735,6500,1.62413526,1
18414,18.414728,6500,1.69657326,1
18415,18.415742,6500,1.69657326,1
18416,18.416734,6500,1.69657326,1
18417,18.417741,6500,1.69657326,1
18418,18.418726,6500,1.69657326,1
18419,18.41974,6500,1.69657326,1
18420,18.420725,6500,1.76261961,1
18421,18.421742,6500,1.76261961,1
18422,18.422727,6500,1.76261961,1
18423,18.423741,6500,1.76261961,1
18424,18.424726,6500,1.76261961,1
18425,18.42574,6500,1.84251451,1
18426,18.42674,6500,1.91708302,1
18427,18.427738,6500,1.91708302,1
18428,18.428723,6500,1.91708302,1
18429,18.429776,6500,1.91708302,1
18430,18.430653,6500,1.91708302,1
18431,18.431739,6500,1.91708302,1
18432,18.432723,6500,1.98099887,1
18433,18.433735,6500,1.98099887,1
18434,18.434728,6500,1.98099887,1
18435,18.435741,6500,1.98099887,1
18436,18.436725,6500,1.98099887,1
18437,18.437736,6500,2.04384923,1
18438,18.438741,6500,2.11415672,1
18439,18.439726,6500,2.11415672,1
18440,18.440739,6500,2.11415672,1
18441,18.441726,6500,2.11415672,1
18442,18.442739,6500,2.11415672,1
18443,18.443723,6500,2.11415672,1
18444,18.444736,6500,2.17381167,1
18445,18.445729,6500,2.17381167,1
18446,18.446742,6500,2.17381167,1
18447,18.447735,6500,2.17381167,1
18448,18.448741,6500,2.17381167,1
18449,18.449725,6500,2.24518442,1
18450,18.450738,6500,2.31336117,1
18451,18.451726,6500,2.31336117,1
18452,18.452739,6500,2.31336117,1
18453,18.453723,6500,2.31336117,1
18454,18.454736,6500,2.31336117,1
18455,18.455728,6500,2.31336117,1
18456,18.456741,6500,2.35916758,1
18457,18.457726,6500,2.35916758,1
18458,18.458741,6500,2.35916758,1
18459,18.459738,6500,2.35916758,1
18460,18.460722,6500,2.35916758,1
18461,18.461738,6500,2.4241488,1
18462,18.462722,6500,2.48593402,1
18463,18.463735,6500,2.48593402,1
18464,18.464727,6500,2.48593402,1
18465,18.465741,6500,2.48593402,1
18466,18.466726,6500,2.48593402,1
18467,18.46774,6500,2.48593402,1
18468,18.4688,6500,2.53919721,1
18469,18.469654,6500,2.53919721,1
