Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
5593,5.593206,-3000,-1.93704379,1
5594,5.594207,-3000,-1.93704379,1
5595,5.595204,-3000,-1.95728385,1
5596,5.596221,-3000,-1.95728385,1
5597,5.59721,-3000,-1.95728385,1
5598,5.598206,-3000,-1.95728385,1
5599,5.599204,-3000,-1.97965443,1
5600,5.600205,-3000,-1.97965443,1
5601,5.60121,-3000,-1.97965443,1
5602,5.602218,-3000,-1.97965443,1
5603,5.603203,-3000,-1.97965443,1
5604,5.604209,-3000,-1.97965443,1
5605,5.605209,-3000,-1.97965443,1
5606,5.606221,-3000,-1.97965443,1
5607,5.60721,-3000,-2.00522089,1
5608,5.608207,-3000,-2.00522089,1
5609,5.609204,-3000,-2.00522089,1
5610,5.610205,-3000,-2.00522089,1
5611,5.61121,-3000,-1.99776387,1
5612,5.612203,-3000,-2.01800394,1
5613,5.613208,-3000,-2.01800394,1
5614,5.614209,-3000,-2.01800394,1
5615,5.615206,-3000,-2.01800394,1
5616,5.616271,-3000,-2.01800394,1
5617,5.617208,-3000,-2.01800394,1
5618,5.618209,-3000,-2.01800394,1
5619,5.619209,-3000,-2.03185248,1
5620,5.620207,-3000,-2.03185248,1
5621,5.621207,-3000,-2.03185248,1
5622,5.622205,-3000,-2.03185248,1
5623,5.623205,-3000,-2.03504825,1
5624,5.624209,-3000,-2.04463553,1
5625,5.625208,-3000,-2.04463553,1
5626,5.626205,-3000,-2.04463553,1
5627,5.627245,-3000,-2.04463553,1
5628,5.628203,-3000,-2.04463553,1
5629,5.629207,-3000,-2.04463553,1
5630,5.630208,-3000,-2.04463553,1
5631,5.631204,-3000,-2.06167984,1
5632,5.632205,-3000,-2.06167984,1
5633,5.633209,-3000,-2.06167984,1
5634,5.634209,-3000,-2.06167984,1
5635,5.635205,-3000,-2.06167984,1
5636,5.636205,-3000,-2.08511567,1
5637,5.63721,-3000,-2.08511567,1
5638,5.63823,-3000,-2.08511567,1
5639,5.639216,-3000,-2.08511567,1
5640,5.640205,-3000,-2.08511567,1
5641,5.641205,-3000,-2.08511567,1
5642,5.64221,-3000,-2.08511567,1
5643,5.64321,-3000,-2.10322523,1
5644,5.644206,-3000,-2.10322523,1
5645,5.645206,-3000,-2.10322523,1
5646,5.646202,-3000,-2.10322523,1
5647,5.647202,-3000,-2.10961676,1
5648,5.64821,-3000,-2.12026954,1
5649,5.64921,-3000,-2.12026954,1
5650,5.650216,-3000,-2.12026954,1
5651,5.651205,-3000,-2.12026954,1
5652,5.652205,-3000,-2.12026954,1
5653,5.653209,-3000,-2.12026954,1
5654,5.654209,-3000,-2.12026954,1
5655,5.655206,-3000,-2.14370513,1
5656,5.656206,-3000,-2.14370513,1
5657,5.657203,-3000,-2.14370513,1
5658,5.658218,-3000,-2.14370513,1
5659,5.659208,-3000,-2.14903164,1
5660,5.660223,-3000,-2.16074944,1
5661,5.661207,-3000,-2.16074944,1
5662,5.662205,-3000,-2.16074944,1
5663,5.663206,-3000,-2.16074944,1
5664,5.664204,-3000,-2.16074944,1
5665,5.665204,-3000,-2.16074944,1
5666,5.66621,-3000,-2.16074944,1
5667,5.667203,-3000,-2.17672849,1
5668,5.668203,-3000,-2.17672849,1
5669,5.669204,-3000,-2.17672849,1
5670,5.670209,-3000,-2.17672849,1
5671,5.671217,-3000,-2.20442533,1
5672,5.672208,-3000,-2.2076211,1
5673,5.673208,-3000,-2.2076211,1
5674,5.674206,-3000,-2.2076211,1
5675,5.675206,-3000,-2.2076211,1
5676,5.676204,-3000,-2.2076211,1
5677,5.677205,-3000,-2.2076211,1
5678,5.678205,-3000,-2.2076211,1
5679,5.679206,-3000,-2.22786117,1
5680,5.680203,-3000,-2.22786117,1
5681,5.681216,-3000,-2.22786117,1
